,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
0,0.0,32.0,91.0,0.0,69.0,20.0,31.0,70.0,47.0,82.0,11.0,9.0,24.0,13.0,71.0,21.0,75.0,67.0,57.0,53.0,23.0,1.0,83.0,61.0,14.0,86.0,12.0,85.0,4.0,18.0,95.0,5.0,44.0,43.0,64.0,22.0,49.0,37.0,54.0,51.0,25.0,87.0,33.0,56.0,72.0,62.0,29.0,42.0,92.0,76.0,65.0,84.0,81.0,39.0,30.0,99.0,17.0,2.0,80.0,79.0,28.0,35.0,40.0,90.0,48.0,58.0,63.0,46.0,55.0,45.0,15.0,73.0,27.0,74.0,66.0,50.0,78.0,26.0,77.0,96.0,68.0,41.0,8.0,97.0,88.0,6.0,59.0,94.0,93.0,38.0,16.0,89.0,60.0,19.0,3.0,34.0
1,0.0,19.0,19.0,19.0,19.0,19.0,11.0,11.0,11.0,11.0,11.0,5.0,5.0,5.0,14.0,14.0,14.0,9.0,9.0,9.0,1.0,1.0,15.0,15.0,15.0,15.0,15.0,8.0,8.0,8.0,8.0,8.0,8.0,21.0,21.0,21.0,21.0,13.0,13.0,13.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,17.0,17.0,17.0,4.0,4.0,4.0,4.0,4.0,4.0,12.0,12.0,12.0,12.0,23.0,23.0,23.0,24.0,24.0,24.0,24.0,7.0,7.0,18.0,18.0,18.0,18.0,6.0,6.0,6.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,22.0,22.0,22.0,20.0,20.0,20.0,20.0,20.0,20.0
2,0.0,7.0,6.0,6.0,2.0,0.0,8.0,7.0,1.0,0.0,3.0,9.0,5.0,2.0,8.0,7.0,2.0,9.0,4.0,2.0,9.0,7.0,8.0,7.0,0.0,1.0,1.0,9.0,5.0,0.0,0.0,0.0,1.0,8.0,6.0,2.0,1.0,8.0,6.0,5.0,9.0,4.0,2.0,4.0,1.0,9.0,7.0,8.0,7.0,2.0,9.0,4.0,2.0,0.0,2.0,2.0,8.0,7.0,3.0,2.0,8.0,4.0,5.0,7.0,6.0,4.0,3.0,9.0,6.0,8.0,7.0,0.0,2.0,9.0,4.0,4.0,8.0,7.0,5.0,9.0,5.0,4.0,2.0,4.0,8.0,6.0,5.0,8.0,6.0,3.0,7.0,6.0,5.0,3.0,0.0,3.0
3,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
4,0.0,12.101021600894814,13.343458537213836,13.694134159219677,17.80290677377586,19.918347469870454,11.053360841057447,12.618227828903823,18.734257487283706,19.737206059991824,16.818197851823527,9.947144029667221,14.717047392822463,17.789411346216838,10.918511516765847,12.584894164960803,17.742092909776204,10.076354626258311,15.696597789787798,17.776010106272135,9.605212364482114,12.7188763304727,11.175479056796227,12.667157724127483,19.755620433716608,18.782543046429947,18.83618635362394,10.224412469013627,14.789351340296719,19.87382171588912,19.878299587251846,19.881464611965935,18.89689789086312,11.26489399459878,13.559027465163924,17.712935376952718,18.853126336372263,10.933974433331946,13.469409081538357,14.745668466658461,9.965274490204104,15.638106467819146,17.735936492124477,15.829874610928496,18.930608418271092,9.610517080249139,12.747972043018622,11.164749045924697,12.61339543186775,17.799797161723912,10.286425526737744,15.775453436543806,17.80995945822579,19.8162664625149,17.85385994787588,17.896130697541988,11.09999659232237,12.643697535275024,16.805028479639983,17.86552870682845,11.453239911327993,15.527988008218955,14.764119354773001,12.509772965727631,13.572144557968697,15.752436238012317,16.836606590853687,10.213274816622672,13.82282910114388,11.457582110960802,12.757637079866836,19.86443649669165,17.894293677704507,10.377448984128518,15.791591095887034,15.881669246219504,11.303151616730727,12.731911329336,14.886996065093486,10.18364888195679,14.824361279395301,15.8813525260479,17.90381985669491,15.946591150817463,11.66439822681535,13.797592655836896,14.914109240053342,11.885940867265559,13.932643601457913,16.962326635292793,12.955565911842728,13.968262589171687,14.983269733758064,16.988965443553912,19.989720893385172,16.993102557160537
5,0.0,1046.0,1060.0,1553.0,1368.0,1901.0,1197.0,1539.0,1065.0,1016.0,1460.0,1733.0,1495.0,1370.0,1340.0,1766.0,1372.0,1950.0,1389.0,1400.0,1444.0,1857.0,1389.0,1785.0,1141.0,1275.0,1469.0,1889.0,1621.0,1481.0,1508.0,1528.0,1727.0,1666.0,1521.0,1333.0,1757.0,1316.0,1319.0,1704.0,1466.0,1012.0,1026.0,1476.0,1887.0,1465.0,1986.0,1504.0,1805.0,1536.0,1664.0,1211.0,1140.0,1037.0,1300.0,1542.0,1206.0,1565.0,1385.0,1560.0,1833.0,1139.0,1765.0,1411.0,1308.0,1404.0,1600.0,1841.0,1940.0,1508.0,1842.0,1349.0,1708.0,1824.0,1287.0,1708.0,1141.0,1502.0,1792.0,1077.0,1039.0,1154.0,1110.0,1720.0,1475.0,1343.0,1844.0,1816.0,1671.0,1689.0,1052.0,1078.0,1328.0,1382.0,1198.0,1748.0
6,0.0,826.2331405464017,705.5933950553323,979.3009650731824,300.56235334746066,15.522145977622785,1070.9127073254228,1136.0547371317007,134.801577604284,26.699864304828964,464.5431136337634,1742.159939658669,789.8014147730398,302.8506455682913,1216.9194567533755,1309.507690467921,309.7848527787032,1935.1108478796275,597.742566998473,311.35858512189947,1501.0073345687815,1352.1046654312186,1225.725959011003,1308.912346243243,27.883708512933055,155.22576158018006,170.96422465264098,1846.608484603324,844.6461477378999,18.687003876818302,18.352422242419035,18.11220729160203,190.50573424793666,1455.268660499842,979.6719225485656,304.86571425220114,201.50570269939124,1193.0889645735149,861.3849421450893,895.3380932813957,1471.0907597360772,441.42362545670113,232.29291590802745,615.5105074269522,201.7941914722422,1522.0592477435,1440.2527522565,1328.7911794546303,1333.2651464080384,337.9436741373314,1616.3044966076482,511.58473470343057,249.65836429332526,19.04766464369589,278.9927194572237,324.41202029467627,1073.298062975498,1151.2395799567414,442.4930198965344,332.969337171226,1566.5615785793639,509.3302234521434,924.1081979684927,1056.8206816622778,840.7227533402947,596.3326502227471,506.12391477468054,1801.6574211019686,1198.3425788980314,1288.105152116011,1333.993329493646,18.26706736707846,359.6344510232647,1755.0214818141228,541.5910881674384,703.3874300184387,992.1811512094004,1091.6014618419554,916.2173869486442,1057.1813781695919,537.7191038091723,475.26959045185595,232.6585860685417,697.1713415008383,1229.3285452941273,832.8884602787929,937.7829944270798,1473.2800100649365,1013.7285751878886,512.9914147471749,740.9174601112178,650.1063785044071,666.1471542335848,416.07375481817274,1.1900754683642254,525.5651768642533
